,acousticness,album_name,album_type,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence
140,0.093,Elysium,album,https://api.spotify.com/v1/audio-analysis/6NZ39VTGSHb9xwsg4jfdOX,Pet Shop Boys,0.678,153467.0,0.502,6NZ39VTGSHb9xwsg4jfdOX,0.0,0.0,0.336,-8.323,1.0,1.0,2012-09-05,0.0304,126.977,4.0,https://api.spotify.com/v1/tracks/6NZ39VTGSHb9xwsg4jfdOX,Your Early Stuff,audio_features,spotify:track:6NZ39VTGSHb9xwsg4jfdOX,0.508
141,0.197,Elysium,album,https://api.spotify.com/v1/audio-analysis/3KXksYCZKULBZeNY6sIBmL,Pet Shop Boys,0.622,306787.0,0.921,3KXksYCZKULBZeNY6sIBmL,0.0368,9.0,0.171,-7.149,0.0,1.0,2012-09-05,0.0417,120.014,4.0,https://api.spotify.com/v1/tracks/3KXksYCZKULBZeNY6sIBmL,A Face like That,audio_features,spotify:track:3KXksYCZKULBZeNY6sIBmL,0.555
142,0.431,Elysium,album,https://api.spotify.com/v1/audio-analysis/4PUXSk9fMT95KuvQz0y8rN,Pet Shop Boys,0.566,310467.0,0.63,4PUXSk9fMT95KuvQz0y8rN,0.00559,9.0,0.122,-9.059,1.0,1.0,2012-09-05,0.029,141.939,4.0,https://api.spotify.com/v1/tracks/4PUXSk9fMT95KuvQz0y8rN,Breathing Space,audio_features,spotify:track:4PUXSk9fMT95KuvQz0y8rN,0.315
143,0.0968,Elysium,album,https://api.spotify.com/v1/audio-analysis/6p6gfBqSiwwXD5Te6H8By8,Pet Shop Boys,0.637,185653.0,0.798,6p6gfBqSiwwXD5Te6H8By8,0.000258,6.0,0.214,-7.412,1.0,1.0,2012-09-05,0.164,143.887,4.0,https://api.spotify.com/v1/tracks/6p6gfBqSiwwXD5Te6H8By8,Ego Music,audio_features,spotify:track:6p6gfBqSiwwXD5Te6H8By8,0.445
144,0.264,Elysium,album,https://api.spotify.com/v1/audio-analysis/0QJo1JzEkLQ7fO5MwAcnDK,Pet Shop Boys,0.249,199840.0,0.529,0QJo1JzEkLQ7fO5MwAcnDK,0.0,2.0,0.36,-7.928,1.0,0.0,2012-09-05,0.0306,78.63,4.0,https://api.spotify.com/v1/tracks/0QJo1JzEkLQ7fO5MwAcnDK,Hold On,audio_features,spotify:track:0QJo1JzEkLQ7fO5MwAcnDK,0.261
145,0.352,Elysium,album,https://api.spotify.com/v1/audio-analysis/4Y0MaJhrpfo2Cw27kUvyUZ,Pet Shop Boys,0.682,233027.0,0.578,4Y0MaJhrpfo2Cw27kUvyUZ,0.0,6.0,0.493,-8.767,1.0,0.0,2012-09-05,0.03,125.977,4.0,https://api.spotify.com/v1/tracks/4Y0MaJhrpfo2Cw27kUvyUZ,Give It a Go,audio_features,spotify:track:4Y0MaJhrpfo2Cw27kUvyUZ,0.534
146,0.0916,Elysium,album,https://api.spotify.com/v1/audio-analysis/2EvXQuuFj3ZeyfZen2i7Wc,Pet Shop Boys,0.607,271880.0,0.895,2EvXQuuFj3ZeyfZen2i7Wc,6.51e-06,7.0,0.201,-7.006,0.0,1.0,2012-09-05,0.0326,98.011,4.0,https://api.spotify.com/v1/tracks/2EvXQuuFj3ZeyfZen2i7Wc,Memory of the Future,audio_features,spotify:track:2EvXQuuFj3ZeyfZen2i7Wc,0.466
147,0.128,Elysium,album,https://api.spotify.com/v1/audio-analysis/6J4zxcTQKUFBrGrCN3xHzO,Pet Shop Boys,0.586,290493.0,0.772,6J4zxcTQKUFBrGrCN3xHzO,0.00591,6.0,0.129,-8.068,0.0,0.0,2012-09-05,0.0314,119.999,4.0,https://api.spotify.com/v1/tracks/6J4zxcTQKUFBrGrCN3xHzO,Everything Means Something,audio_features,spotify:track:6J4zxcTQKUFBrGrCN3xHzO,0.619
148,0.131,Elysium,album,https://api.spotify.com/v1/audio-analysis/0Exlph8vZV9Lefan2nPIL9,Pet Shop Boys,0.662,349373.0,0.688,0Exlph8vZV9Lefan2nPIL9,0.00103,5.0,0.189,-7.158,1.0,1.0,2012-09-05,0.0363,110.012,4.0,https://api.spotify.com/v1/tracks/0Exlph8vZV9Lefan2nPIL9,Requiem in Denim and Leopardskin,audio_features,spotify:track:0Exlph8vZV9Lefan2nPIL9,0.794
149,0.138,Elysium,album,https://api.spotify.com/v1/audio-analysis/2ZmU2SfXQ7ZqR5siskSCES,Pet Shop Boys,0.642,230695.0,0.626,2ZmU2SfXQ7ZqR5siskSCES,0.000544,2.0,0.191,-7.832,1.0,15.0,2012-09-05,0.0336,129.94,4.0,https://api.spotify.com/v1/tracks/2ZmU2SfXQ7ZqR5siskSCES,Leaving,audio_features,spotify:track:2ZmU2SfXQ7ZqR5siskSCES,0.738
150,0.313,Elysium,album,https://api.spotify.com/v1/audio-analysis/28wqYsMscw0suaBW24Dlrm,Pet Shop Boys,0.673,305400.0,0.48,28wqYsMscw0suaBW24Dlrm,0.214,7.0,0.126,-10.407,0.0,10.0,2012-09-05,0.0266,130.019,4.0,https://api.spotify.com/v1/tracks/28wqYsMscw0suaBW24Dlrm,Invisible,audio_features,spotify:track:28wqYsMscw0suaBW24Dlrm,0.417
151,0.306,Elysium,album,https://api.spotify.com/v1/audio-analysis/6yQrwvlNrsAu5LTBmS9rHk,Pet Shop Boys,0.501,230227.0,0.731,6yQrwvlNrsAu5LTBmS9rHk,5.26e-06,9.0,0.11,-6.263,1.0,19.0,2012-09-05,0.03,86.996,4.0,https://api.spotify.com/v1/tracks/6yQrwvlNrsAu5LTBmS9rHk,Winner,audio_features,spotify:track:6yQrwvlNrsAu5LTBmS9rHk,0.458
152,0.093,Elysium,album,https://api.spotify.com/v1/audio-analysis/3n0Um7CN4RuUN0JFEfDmuo,Pet Shop Boys,0.678,153467.0,0.502,3n0Um7CN4RuUN0JFEfDmuo,0.0,0.0,0.336,-8.323,1.0,7.0,2012-09-05,0.0304,126.977,4.0,https://api.spotify.com/v1/tracks/3n0Um7CN4RuUN0JFEfDmuo,Your Early Stuff,audio_features,spotify:track:3n0Um7CN4RuUN0JFEfDmuo,0.508
153,0.197,Elysium,album,https://api.spotify.com/v1/audio-analysis/757iQBPghewuoHLLA5YCUF,Pet Shop Boys,0.622,306787.0,0.921,757iQBPghewuoHLLA5YCUF,0.0368,9.0,0.171,-7.149,0.0,8.0,2012-09-05,0.0417,120.015,4.0,https://api.spotify.com/v1/tracks/757iQBPghewuoHLLA5YCUF,A Face like That,audio_features,spotify:track:757iQBPghewuoHLLA5YCUF,0.555
154,0.431,Elysium,album,https://api.spotify.com/v1/audio-analysis/3w6Ej9Rps2nNZlyiMBtlOD,Pet Shop Boys,0.566,310467.0,0.63,3w6Ej9Rps2nNZlyiMBtlOD,0.00559,9.0,0.122,-9.059,1.0,6.0,2012-09-05,0.029,141.939,4.0,https://api.spotify.com/v1/tracks/3w6Ej9Rps2nNZlyiMBtlOD,Breathing Space,audio_features,spotify:track:3w6Ej9Rps2nNZlyiMBtlOD,0.315
155,0.0968,Elysium,album,https://api.spotify.com/v1/audio-analysis/3a6IGdW2yFhroTfVN0WCS7,Pet Shop Boys,0.637,185653.0,0.798,3a6IGdW2yFhroTfVN0WCS7,0.000258,6.0,0.214,-7.412,1.0,5.0,2012-09-05,0.164,143.887,4.0,https://api.spotify.com/v1/tracks/3a6IGdW2yFhroTfVN0WCS7,Ego Music,audio_features,spotify:track:3a6IGdW2yFhroTfVN0WCS7,0.445
156,0.264,Elysium,album,https://api.spotify.com/v1/audio-analysis/04T5UIiZ7Jn6yNrPYC51PW,Pet Shop Boys,0.249,199840.0,0.529,04T5UIiZ7Jn6yNrPYC51PW,0.0,2.0,0.36,-7.928,1.0,5.0,2012-09-05,0.0306,78.63,4.0,https://api.spotify.com/v1/tracks/04T5UIiZ7Jn6yNrPYC51PW,Hold On,audio_features,spotify:track:04T5UIiZ7Jn6yNrPYC51PW,0.261
157,0.352,Elysium,album,https://api.spotify.com/v1/audio-analysis/2oYUbCaZRC8McBErix8y9N,Pet Shop Boys,0.682,233027.0,0.578,2oYUbCaZRC8McBErix8y9N,0.0,6.0,0.493,-8.767,1.0,6.0,2012-09-05,0.03,125.977,4.0,https://api.spotify.com/v1/tracks/2oYUbCaZRC8McBErix8y9N,Give It a Go,audio_features,spotify:track:2oYUbCaZRC8McBErix8y9N,0.534
158,0.0916,Elysium,album,https://api.spotify.com/v1/audio-analysis/3YyDX9Zm7fWX7eKHMgG15V,Pet Shop Boys,0.607,271880.0,0.895,3YyDX9Zm7fWX7eKHMgG15V,6.51e-06,7.0,0.201,-7.006,0.0,8.0,2012-09-05,0.0326,98.011,4.0,https://api.spotify.com/v1/tracks/3YyDX9Zm7fWX7eKHMgG15V,Memory of the Future,audio_features,spotify:track:3YyDX9Zm7fWX7eKHMgG15V,0.466
159,0.128,Elysium,album,https://api.spotify.com/v1/audio-analysis/5zsxMHztIwMCuU6GTliTnO,Pet Shop Boys,0.586,290493.0,0.772,5zsxMHztIwMCuU6GTliTnO,0.00591,6.0,0.129,-8.068,0.0,5.0,2012-09-05,0.0314,119.999,4.0,https://api.spotify.com/v1/tracks/5zsxMHztIwMCuU6GTliTnO,Everything Means Something,audio_features,spotify:track:5zsxMHztIwMCuU6GTliTnO,0.619
160,0.131,Elysium,album,https://api.spotify.com/v1/audio-analysis/1JnT730j0EKo7Ia910h8mx,Pet Shop Boys,0.662,349373.0,0.688,1JnT730j0EKo7Ia910h8mx,0.00103,5.0,0.189,-7.158,1.0,8.0,2012-09-05,0.0363,110.012,4.0,https://api.spotify.com/v1/tracks/1JnT730j0EKo7Ia910h8mx,Requiem in Denim and Leopardskin,audio_features,spotify:track:1JnT730j0EKo7Ia910h8mx,0.794
161,0.129,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2qZkP9SiLJUiaS7JSpIwWO,Pet Shop Boys,0.665,231413.0,0.594,2qZkP9SiLJUiaS7JSpIwWO,0.000898,2.0,0.142,-8.419,1.0,34.0,2012-09-05,0.0316,129.908,4.0,https://api.spotify.com/v1/tracks/2qZkP9SiLJUiaS7JSpIwWO,Leaving - 2017 Remaster,audio_features,spotify:track:2qZkP9SiLJUiaS7JSpIwWO,0.659
162,0.428,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/6OnbROOoyEQvgXfbaMhPyc,Pet Shop Boys,0.675,305160.0,0.431,6OnbROOoyEQvgXfbaMhPyc,0.296,7.0,0.102,-12.467,0.0,15.0,2012-09-05,0.0275,130.002,4.0,https://api.spotify.com/v1/tracks/6OnbROOoyEQvgXfbaMhPyc,Invisible - 2017 Remaster,audio_features,spotify:track:6OnbROOoyEQvgXfbaMhPyc,0.377
163,0.343,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/4olwahqDdGvPVApS9lPmA7,Pet Shop Boys,0.555,230493.0,0.696,4olwahqDdGvPVApS9lPmA7,0.0,9.0,0.113,-6.158,1.0,14.0,2012-09-05,0.0289,86.972,4.0,https://api.spotify.com/v1/tracks/4olwahqDdGvPVApS9lPmA7,Winner - 2017 Remaster,audio_features,spotify:track:4olwahqDdGvPVApS9lPmA7,0.425
164,0.09,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/3w2VqvC6YxI294rN0lnLRj,Pet Shop Boys,0.685,153133.0,0.464,3w2VqvC6YxI294rN0lnLRj,0.0,0.0,0.236,-9.238,1.0,13.0,2012-09-05,0.0322,127.03,4.0,https://api.spotify.com/v1/tracks/3w2VqvC6YxI294rN0lnLRj,Your Early Stuff - 2017 Remaster,audio_features,spotify:track:3w2VqvC6YxI294rN0lnLRj,0.471
165,0.0941,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/7kv7eqsZE1bZnnNRjF21Mh,Pet Shop Boys,0.62,307000.0,0.944,7kv7eqsZE1bZnnNRjF21Mh,0.0169,9.0,0.114,-5.459,0.0,15.0,2012-09-05,0.053,120.007,4.0,https://api.spotify.com/v1/tracks/7kv7eqsZE1bZnnNRjF21Mh,A Face like That - 2017 Remaster,audio_features,spotify:track:7kv7eqsZE1bZnnNRjF21Mh,0.585
166,0.356,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1Y1IWrMEZNnkRC1sfWXaAf,Pet Shop Boys,0.572,310293.0,0.569,1Y1IWrMEZNnkRC1sfWXaAf,0.000956,9.0,0.112,-10.302,1.0,13.0,2012-09-05,0.029,142.001,4.0,https://api.spotify.com/v1/tracks/1Y1IWrMEZNnkRC1sfWXaAf,Breathing Space - 2017 Remaster,audio_features,spotify:track:1Y1IWrMEZNnkRC1sfWXaAf,0.313
167,0.0667,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/0leoH2BvQMQvj1JofWSP4Q,Pet Shop Boys,0.652,185893.0,0.804,0leoH2BvQMQvj1JofWSP4Q,7.48e-05,6.0,0.263,-7.396,1.0,12.0,2012-09-05,0.129,143.906,4.0,https://api.spotify.com/v1/tracks/0leoH2BvQMQvj1JofWSP4Q,Ego Music - 2017 Remaster,audio_features,spotify:track:0leoH2BvQMQvj1JofWSP4Q,0.423
168,0.227,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1zNQA7u5fHXi9KMkezdlHd,Pet Shop Boys,0.458,199613.0,0.544,1zNQA7u5fHXi9KMkezdlHd,0.0,2.0,0.349,-7.073,1.0,12.0,2012-09-05,0.0272,80.108,4.0,https://api.spotify.com/v1/tracks/1zNQA7u5fHXi9KMkezdlHd,Hold On - 2017 Remaster,audio_features,spotify:track:1zNQA7u5fHXi9KMkezdlHd,0.27
169,0.267,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/3F2PrwsRAKPKlHwCoJu8e8,Pet Shop Boys,0.689,233000.0,0.581,3F2PrwsRAKPKlHwCoJu8e8,0.0,6.0,0.496,-8.15,1.0,12.0,2012-09-05,0.0309,125.968,4.0,https://api.spotify.com/v1/tracks/3F2PrwsRAKPKlHwCoJu8e8,Give It a Go - 2017 Remaster,audio_features,spotify:track:3F2PrwsRAKPKlHwCoJu8e8,0.46
170,0.0772,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2llOWJf451kKLKnPbG2pOL,Pet Shop Boys,0.594,272173.0,0.914,2llOWJf451kKLKnPbG2pOL,3.11e-06,7.0,0.291,-5.929,0.0,32.0,2012-09-05,0.0326,98.012,4.0,https://api.spotify.com/v1/tracks/2llOWJf451kKLKnPbG2pOL,Memory of the Future - 2017 Remaster,audio_features,spotify:track:2llOWJf451kKLKnPbG2pOL,0.447
171,0.0897,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2u5Igu59ffl0QMhuQ5fUmA,Pet Shop Boys,0.59,290013.0,0.777,2u5Igu59ffl0QMhuQ5fUmA,0.00112,6.0,0.12,-7.489,0.0,12.0,2012-09-05,0.0291,119.99,4.0,https://api.spotify.com/v1/tracks/2u5Igu59ffl0QMhuQ5fUmA,Everything Means Something - 2017 Remaster,audio_features,spotify:track:2u5Igu59ffl0QMhuQ5fUmA,0.685
172,0.121,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2bbNUQU2C1mLs9tSVaQN6Y,Pet Shop Boys,0.695,349800.0,0.655,2bbNUQU2C1mLs9tSVaQN6Y,6.51e-05,5.0,0.0947,-7.468,1.0,13.0,2012-09-05,0.0329,110.002,4.0,https://api.spotify.com/v1/tracks/2bbNUQU2C1mLs9tSVaQN6Y,Requiem in Denim and Leopardskin - 2017 Remaster,audio_features,spotify:track:2bbNUQU2C1mLs9tSVaQN6Y,0.81
173,0.000678,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/34dFs7WNYdg08qG94I3k3W,Pet Shop Boys,0.575,227587.0,0.732,34dFs7WNYdg08qG94I3k3W,0.057,1.0,0.118,-9.05,1.0,12.0,2012-09-05,0.0245,130.013,4.0,https://api.spotify.com/v1/tracks/34dFs7WNYdg08qG94I3k3W,Vocal - Demo,audio_features,spotify:track:34dFs7WNYdg08qG94I3k3W,0.369
174,0.0147,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/0dTQyptO2sV0CT51sPtZje,Pet Shop Boys,0.63,171840.0,0.758,0dTQyptO2sV0CT51sPtZje,1.05e-06,5.0,0.111,-7.548,1.0,12.0,2012-09-05,0.0301,147.005,4.0,https://api.spotify.com/v1/tracks/0dTQyptO2sV0CT51sPtZje,She Pops - Demo,audio_features,spotify:track:0dTQyptO2sV0CT51sPtZje,0.675
175,0.453,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/5BGzENPyMhFrtCPPxmOAU4,Pet Shop Boys,0.521,172760.0,0.531,5BGzENPyMhFrtCPPxmOAU4,0.016,0.0,0.163,-7.67,1.0,11.0,2012-09-05,0.0254,92.979,4.0,https://api.spotify.com/v1/tracks/5BGzENPyMhFrtCPPxmOAU4,Inside - 2017 Remaster,audio_features,spotify:track:5BGzENPyMhFrtCPPxmOAU4,0.109
176,0.0293,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2ODzfHPK7qAWO4V6rlguk1,Pet Shop Boys,0.581,229973.0,0.794,2ODzfHPK7qAWO4V6rlguk1,0.267,0.0,0.189,-7.416,0.0,14.0,2012-09-05,0.0273,95.031,4.0,https://api.spotify.com/v1/tracks/2ODzfHPK7qAWO4V6rlguk1,In Slow Motion - Demo,audio_features,spotify:track:2ODzfHPK7qAWO4V6rlguk1,0.361
177,0.000821,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/3x0Iigmw8rSqygJyNr6RtH,Pet Shop Boys,0.488,258667.0,0.587,3x0Iigmw8rSqygJyNr6RtH,0.00744,6.0,0.0826,-8.72,0.0,14.0,2012-09-05,0.028,158.052,4.0,https://api.spotify.com/v1/tracks/3x0Iigmw8rSqygJyNr6RtH,Listening - 2017 Remaster,audio_features,spotify:track:3x0Iigmw8rSqygJyNr6RtH,0.336
178,0.000368,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/4HiWAswuTFykziPbJAXOOQ,Pet Shop Boys,0.628,215027.0,0.781,4HiWAswuTFykziPbJAXOOQ,0.00206,5.0,0.183,-6.325,1.0,13.0,2012-09-05,0.0276,114.008,4.0,https://api.spotify.com/v1/tracks/4HiWAswuTFykziPbJAXOOQ,Hell - 2017 Remaster,audio_features,spotify:track:4HiWAswuTFykziPbJAXOOQ,0.719
179,0.226,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/794oZb5NHvAHnNziFnKy9V,Pet Shop Boys,0.562,341200.0,0.636,794oZb5NHvAHnNziFnKy9V,0.0534,5.0,0.164,-9.618,0.0,11.0,2012-09-05,0.0516,120.032,4.0,https://api.spotify.com/v1/tracks/794oZb5NHvAHnNziFnKy9V,The Way Through the Woods - Long Version; 2017 Remaster,audio_features,spotify:track:794oZb5NHvAHnNziFnKy9V,0.125
180,0.00956,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/0svPifhxUs7TGZ8fNVrAas,Pet Shop Boys,0.449,196187.0,0.712,0svPifhxUs7TGZ8fNVrAas,0.00183,7.0,0.481,-6.528,1.0,21.0,2012-09-05,0.028,162.984,4.0,https://api.spotify.com/v1/tracks/0svPifhxUs7TGZ8fNVrAas,I Started a Joke - 2017 Remaster,audio_features,spotify:track:0svPifhxUs7TGZ8fNVrAas,0.552
181,1.51e-05,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/3MCBo2eFCDrc5qk68mw8mK,Pet Shop Boys,0.713,295867.0,0.787,3MCBo2eFCDrc5qk68mw8mK,0.00378,7.0,0.175,-7.015,1.0,15.0,2012-09-05,0.0281,113.027,4.0,https://api.spotify.com/v1/tracks/3MCBo2eFCDrc5qk68mw8mK,In His Imagination - 2017 Remaster,audio_features,spotify:track:3MCBo2eFCDrc5qk68mw8mK,0.393
182,0.0165,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/0dSjjf4o80r35NWqhv2wQy,Pet Shop Boys,0.6,405680.0,0.828,0dSjjf4o80r35NWqhv2wQy,0.477,9.0,0.0922,-6.767,0.0,13.0,2012-09-05,0.0286,129.986,4.0,https://api.spotify.com/v1/tracks/0dSjjf4o80r35NWqhv2wQy,Leaving - Believe in PSB Remix; 2017 Remaster,audio_features,spotify:track:0dSjjf4o80r35NWqhv2wQy,0.77
183,0.0233,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/31SnVee52gVFpbijLMbYUV,Pet Shop Boys,0.681,420507.0,0.9,31SnVee52gVFpbijLMbYUV,0.796,0.0,0.0884,-7.273,1.0,12.0,2012-09-05,0.0424,129.993,4.0,https://api.spotify.com/v1/tracks/31SnVee52gVFpbijLMbYUV,Leaving - Side by Side Remix; 2017 Remaster,audio_features,spotify:track:31SnVee52gVFpbijLMbYUV,0.808
184,0.00903,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1EiaZ7YufHeQ4uWJae0jOV,Pet Shop Boys,0.791,427907.0,0.962,1EiaZ7YufHeQ4uWJae0jOV,0.812,7.0,0.331,-7.831,1.0,10.0,2012-09-05,0.0416,129.967,4.0,https://api.spotify.com/v1/tracks/1EiaZ7YufHeQ4uWJae0jOV,Leaving - Freedom Remix; 2017 Remaster,audio_features,spotify:track:1EiaZ7YufHeQ4uWJae0jOV,0.58
185,0.0036,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/2ogXQxayKyKQ797r86DRHa,Pet Shop Boys,0.546,215787.0,0.886,2ogXQxayKyKQ797r86DRHa,1.69e-05,7.0,0.177,-6.977,0.0,13.0,2012-09-05,0.0482,106.009,4.0,https://api.spotify.com/v1/tracks/2ogXQxayKyKQ797r86DRHa,Memory of the Future - New Single Mix; 2017 Remaster,audio_features,spotify:track:2ogXQxayKyKQ797r86DRHa,0.426
186,0.129,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/4aGvhZP5qk9vXLIdw7ZFTH,Pet Shop Boys,0.665,231413.0,0.594,4aGvhZP5qk9vXLIdw7ZFTH,0.000898,2.0,0.142,-8.419,1.0,3.0,2012-09-05,0.0316,129.908,4.0,https://api.spotify.com/v1/tracks/4aGvhZP5qk9vXLIdw7ZFTH,Leaving - 2017 Remaster,audio_features,spotify:track:4aGvhZP5qk9vXLIdw7ZFTH,0.659
187,0.428,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1SbXZS89k5G4ODhts57m0x,Pet Shop Boys,0.675,305160.0,0.431,1SbXZS89k5G4ODhts57m0x,0.296,7.0,0.102,-12.467,0.0,2.0,2012-09-05,0.0275,130.002,4.0,https://api.spotify.com/v1/tracks/1SbXZS89k5G4ODhts57m0x,Invisible - 2017 Remaster,audio_features,spotify:track:1SbXZS89k5G4ODhts57m0x,0.377
188,0.343,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/4EVDGW2B1FFwc2sCasaSn4,Pet Shop Boys,0.555,230493.0,0.696,4EVDGW2B1FFwc2sCasaSn4,0.0,9.0,0.113,-6.158,1.0,1.0,2012-09-05,0.0289,86.972,4.0,https://api.spotify.com/v1/tracks/4EVDGW2B1FFwc2sCasaSn4,Winner - 2017 Remaster,audio_features,spotify:track:4EVDGW2B1FFwc2sCasaSn4,0.425
189,0.09,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/4kIGc3U07HbvfT7Di6ZW0b,Pet Shop Boys,0.685,153133.0,0.464,4kIGc3U07HbvfT7Di6ZW0b,0.0,0.0,0.236,-9.238,1.0,0.0,2012-09-05,0.0322,127.03,4.0,https://api.spotify.com/v1/tracks/4kIGc3U07HbvfT7Di6ZW0b,Your Early Stuff - 2017 Remaster,audio_features,spotify:track:4kIGc3U07HbvfT7Di6ZW0b,0.471
190,0.0941,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/0acEZhzHbTv1pGUNAycnAs,Pet Shop Boys,0.62,307000.0,0.944,0acEZhzHbTv1pGUNAycnAs,0.0169,9.0,0.114,-5.459,0.0,1.0,2012-09-05,0.053,120.007,4.0,https://api.spotify.com/v1/tracks/0acEZhzHbTv1pGUNAycnAs,A Face like That - 2017 Remaster,audio_features,spotify:track:0acEZhzHbTv1pGUNAycnAs,0.585
191,0.356,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1Sut2ENtuLgiNvNvqiLECt,Pet Shop Boys,0.572,310293.0,0.569,1Sut2ENtuLgiNvNvqiLECt,0.000956,9.0,0.112,-10.302,1.0,0.0,2012-09-05,0.029,142.001,4.0,https://api.spotify.com/v1/tracks/1Sut2ENtuLgiNvNvqiLECt,Breathing Space - 2017 Remaster,audio_features,spotify:track:1Sut2ENtuLgiNvNvqiLECt,0.313
192,0.0667,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/73ouv7paIywrbzIOqgSzAH,Pet Shop Boys,0.652,185893.0,0.804,73ouv7paIywrbzIOqgSzAH,7.48e-05,6.0,0.263,-7.396,1.0,0.0,2012-09-05,0.129,143.906,4.0,https://api.spotify.com/v1/tracks/73ouv7paIywrbzIOqgSzAH,Ego Music - 2017 Remaster,audio_features,spotify:track:73ouv7paIywrbzIOqgSzAH,0.423
193,0.227,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/1Y73N5POFpWzrIC66KA2Ln,Pet Shop Boys,0.458,199613.0,0.544,1Y73N5POFpWzrIC66KA2Ln,0.0,2.0,0.349,-7.073,1.0,0.0,2012-09-05,0.0272,80.108,4.0,https://api.spotify.com/v1/tracks/1Y73N5POFpWzrIC66KA2Ln,Hold On - 2017 Remaster,audio_features,spotify:track:1Y73N5POFpWzrIC66KA2Ln,0.27
194,0.267,Elysium: Further Listening 2011 - 2012 (2017 Remaster),album,https://api.spotify.com/v1/audio-analysis/5TrWjOEube60D2OlbUUWPr,Pet Shop Boys,0.689,233000.0,0.581,5TrWjOEube60D2OlbUUWPr,0.0,6.0,0.496,-8.15,1.0,0.0,2012-09-05,0.0309,125.968,4.0,https://api.spotify.com/v1/tracks/5TrWjOEube60D2OlbUUWPr,Give It a Go - 2017 Remaster,audio_features,spotify:track:5TrWjOEube60D2OlbUUWPr,0.46
